upper,lower,mean,var,mid_week,phe_region,alpha,beta
0.746458874488645,0.6481281961828759,0.7010569913510813,6.095632287432336e-4,2020-09-20,Yorkshire and The Humber,240.3318228522301,102.48170845434903
0.7715100535426673,0.6915009799980095,0.7354344894144378,4.062033650749185e-4,2020-09-27,Yorkshire and The Humber,351.53621820331443,126.46178605565363
0.7793745119962685,0.7121926198987547,0.7487078234928092,2.875203268684287e-4,2020-10-04,Yorkshire and The Humber,489.1825594255708,164.18654408329488
0.7502159551597898,0.673762783798566,0.7146812098652194,3.6881185681960586e-4,2020-10-11,Yorkshire and The Humber,394.4246196066352,157.46427037973942
0.7332533962812855,0.6310212612065116,0.6856247806875546,6.58882330296274e-4,2020-10-18,Yorkshire and The Humber,223.6062062918704,102.52874768052656
0.7285887115204085,0.6235553976157664,0.6800614259574164,6.950448195239906e-4,2020-10-25,Yorkshire and The Humber,212.20739724323855,99.83411716038302
0.7225533678315896,0.6114357278552377,0.6707736762294664,7.813763622808892e-4,2020-11-01,Yorkshire and The Humber,188.90651391037926,92.71830322951672
0.717602892457082,0.6036768829742888,0.6641794557002042,8.175574466726142e-4,2020-11-08,Yorkshire and The Humber,180.53651527114906,91.28236398162808
0.6939793966380935,0.5692934515222026,0.6343413340833898,9.711613121320095e-4,2020-11-15,Yorkshire and The Humber,150.87189846392627,86.96834677554418
0.6537748642187703,0.5090557376576378,0.5839733285397073,0.0013371343685329798,2020-11-22,Yorkshire and The Humber,105.5201220585162,75.17327077567614
0.6382023065909075,0.47201867680274406,0.5575669685041,0.0017662944199306214,2020-11-29,Yorkshire and The Humber,77.31392956675448,61.34910812032465
0.660796984420421,0.49791833019570425,0.5830093448666829,0.0017012318726168211,2020-12-06,Yorkshire and The Humber,82.73019603198307,59.1718107890243
0.6941903198997259,0.5489109781399767,0.6255039679545743,0.0013286852303974442,2020-12-13,Yorkshire and The Humber,109.65157428999042,65.64959070270488
0.7207453837530824,0.5993736600344703,0.6644198341353452,9.344604043866481e-4,2020-12-20,Yorkshire and The Humber,157.86890114862777,79.73523563045157
0.7342587569101208,0.627019912164316,0.6847558457325695,7.245271524848813e-4,2020-12-27,Yorkshire and The Humber,203.33107728032283,93.60845021329642
0.7409970093715793,0.6411355136729684,0.6950467249802057,6.276377591929879e-4,2021-01-03,Yorkshire and The Humber,234.0261124071876,102.67947010433701
0.7191029713794062,0.6152271560999367,0.6704109094066756,6.827990358004065e-4,2021-01-10,Yorkshire and The Humber,216.28079806372781,106.32850770538593
0.6901569628116776,0.561747429727498,0.6283615092807129,0.001029911409362871,2021-01-17,Yorkshire and The Humber,141.84706532628627,83.89410950897536
0.6822420698472128,0.5411626119344922,0.614911891378701,0.0012577690926878966,2021-01-24,Yorkshire and The Humber,115.15213973440476,72.11394073806883
0.6814896118934916,0.5393917585284049,0.6136449507024118,0.001277612541400927,2021-01-31,Yorkshire and The Humber,113.25961563912291,71.30902704176239
0.6842132818052125,0.5421527774305283,0.6165555471406914,0.0012740765250801814,2021-02-07,Yorkshire and The Humber,113.79011958469842,70.76765483223134
0.6887938361299668,0.5497753682836442,0.6226985772252668,0.0012180891686536148,2021-02-14,Yorkshire and The Humber,119.4834133739933,72.39660328897895
0.6910059654453963,0.5540200188143949,0.6257676787319743,0.0011809359186345032,2021-02-21,Yorkshire and The Humber,123.46549880900348,73.83695544876207
0.6748798311769808,0.5358583165553769,0.608565594845431,0.0012221327571656415,2021-02-28,Yorkshire and The Humber,118.010746870793,75.90548478993115
0.6715979494038875,0.5206402680829783,0.5990764092395789,0.0014404425807209202,2021-03-07,Yorkshire and The Humber,99.29278280576816,66.45031986756646
0.6972578011701023,0.5566184576654678,0.6308441167893731,0.0012511273503293004,2021-03-14,Yorkshire and The Humber,116.79194461760113,68.3440366958233
0.7105082325013761,0.5852190164597278,0.6516183582291953,9.893521352480055e-4,2021-03-21,Yorkshire and The Humber,148.86552422878566,79.58955587874075
0.694702892598495,0.5693945326072056,0.6349541636572815,9.851936598984626e-4,2021-03-28,Yorkshire and The Humber,148.75126705554135,85.5196072367805
0.6631079809212643,0.5192928019578019,0.5938431047322743,0.001308264544559589,2021-04-04,Yorkshire and The Humber,108.88789792973184,74.47349342434036
0.659958312799657,0.5027662176937697,0.5845546697538155,0.0015754901053613628,2021-04-11,Yorkshire and The Humber,89.52035802809918,63.62247473004227
0.6649221375110747,0.5121755415850907,0.5919679895038532,0.0014889952672008876,2021-04-18,Yorkshire and The Humber,95.43591705932323,65.78211964450435
0.6746500808638441,0.5235059375276666,0.6023145922387685,0.0014507002474137512,2021-04-25,Yorkshire and The Humber,98.84859062130926,65.26596329294136
0.6927348155521841,0.5527011116714323,0.6265015831623664,0.0012412624311686968,2021-05-02,Yorkshire and The Humber,117.4788290944435,70.03678499459109
0.6967302341810115,0.5638677805819265,0.6334848416450214,0.0011076571970490264,2021-05-09,Yorkshire and The Humber,132.15457389129648,76.46063708694886
0.6960209709945073,0.5631858491919975,0.6327404983404491,0.0011072046970553705,2021-05-16,Yorkshire and The Humber,132.1667428756565,76.71311106494514
0.7018411846652552,0.570252687924465,0.639430909456632,0.001088638195503215,2021-05-23,Yorkshire and The Humber,134.78349050055127,76.00314572115718
